9182,1006978,100
3485,1014252,77
13619,1098798,40
5996,1037847,90
890,1040372,0
6189,1022226,0
14397,1009167,60
10585,1098349,90
14072,1033398,90
12436,1099097,90
6777,1045021,40
12154,1026260,90
509,1002960,87
10238,1006316,0
5136,1021815,40
6495,1098109,255
15554,1032858,40
7868,1058781,0
11956,1045704,90
4169,1016901,100
14063,1006971,90
1798,1004459,90
12834,1098953,0
14459,1021815,70
15012,1097613,0
3985,1045697,100
903,1004247,70
16150,1013352,30
12466,1001599,70
12009,1025892,0
16178,1008873,40
76,1021054,16
3795,1006055,90
3965,1017228,80
10108,1003454,0
3915,1006078,80
17006,1012651,90
8096,1006149,0
11688,1034214,100
13864,1030879,50
14527,1026478,100
3826,1013354,0
15162,1087166,10
16167,1027741,90
13131,1035926,0
10729,1099941,0
9520,1050745,90
16092,1003125,70
4926,1040071,0
12787,1098391,0
12213,1099230,5
11574,1025801,90
4330,1025446,0
4547,1009214,60
8360,1034883,90
16540,1006971,30
2462,1048124,0
14730,1042768,0
16421,1098529,100
746,1008492,0
1347,1023356,100
2933,1048335,100
6918,1009214,0
12225,1097585,0
7643,1027263,100
13654,1004785,50
1873,1014312,50
16636,1014312,90
5585,1002766,0
13286,1027798,90
9828,1005637,100
5566,1098195,90
4216,1025801,90
541,1014312,0
13486,1031044,0
11007,1017658,90
3179,1045341,0
11929,1008023,70
4199,1029369,90
15509,1098234,100
7993,1035002,30
16016,1044487,90
10507,1006175,90
12848,1053507,90
292,1043454,100
14056,1052317,70
13871,1012920,90
3254,1023509,100
11853,1019067,100
9877,1025787,0
15398,1006016,0
13343,1009496,0
255,1015715,90
10846,1018937,0
252,1024820,90
14714,1064645,50
17349,1004850,90
9303,1014917,100
9533,1015454,100
5529,1006373,0
10672,1098227,100
14227,1026083,0
7113,1012623,90
6547,1016793,90
6905,1098048,100
12819,1004575,0
2545,1015560,90
11981,1097422,50
14927,1001745,70
12264,1008873,100
4831,1017485,100
4977,1016251,0
5302,1100578,0
15554,1028358,70
8209,1006316,90
8824,1000012,91
6241,1000335,90
8461,1098793,100
15490,1037847,100
15585,1011454,0
753,1021928,80
15905,1004459,90
4395,1046488,0
11763,1083194,0
3351,1010309,90
1487,1012920,0
16029,1098424,0
10359,1006175,100
13190,1098461,100
5676,1006078,90
2567,1024523,100
1650,1033340,100
13469,1042768,90
2714,1031733,50
15646,1029711,90
9592,1009680,32
9594,1041884,0
4081,1000276,100
10448,1098793,90
2500,1012024,60
6154,1013213,29
9367,1032135,30
3241,1011131,50
12466,1051258,0
12466,1044460,0
9592,1022925,50
7845,1005938,50
14344,1018138,0
10691,1098349,0
83,1009326,70
3950,1002425,0
15731,1026268,70
15612,1004892,50
3202,1041735,90
7500,1012651,90
4087,1001111,0
9703,1014174,0
16409,1099556,0
4547,1021869,70
10118,1006242,50
14212,1007610,0
10669,1046331,0
13439,1099048,0
6253,1009549,0
10941,1015493,0
17311,1000125,90
10895,1026044,90
12466,1017480,30
12352,1048392,0
1970,1042991,90
15219,1016169,0
16693,1032861,50
2714,1002202,70
1978,1030217,50
7346,1002542,100
6636,1013354,0
774,1036157,90
9888,1023965,90
13005,1024670,0
9276,1017511,90
5558,1015454,0
2554,1042768,90
13774,1034883,30
15414,1019522,70
6239,1018620,90
11029,1008412,0
12058,1030879,0
6342,1018097,0
3199,1097508,100
12466,1043736,50
3485,1043252,0
14535,1002815,75
7740,1097450,10
15539,1025681,50
14569,1030879,0
7051,1013025,90
3412,1098798,100
3176,1039102,0
11728,1097508,0
6681,1006805,0
6580,1000026,90
13278,1014252,90
8378,1033802,0
17348,1019547,0
16221,1022929,0
53,1040751,90
15162,1019522,71
10793,1020264,0
4380,1022226,67
12591,1018252,0
4441,1020265,50
12837,1022601,90
926,1008877,90
1530,1012012,90
17253,1013012,90
16912,1031021,90
313,1031421,90
10108,1097579,0
6636,1027027,0
3820,1052054,90
15833,1029668,50
16081,1034883,90
15815,1044366,100
13913,1009214,0
4214,1099094,70
11446,1039877,90
7184,1097585,90
16369,1036560,0
3485,1000656,90
10191,1007477,70
13784,1019753,90
9133,1032152,50
11179,1005605,50
3258,1013424,0
10614,1006913,0
1418,1040742,0
816,1044059,100
2370,1028830,0
13784,1019417,50
11189,1046348,20
2577,1017031,90
6351,1005290,90
16570,1008877,90
8974,1036439,90
2500,1017961,80
6999,1030710,70
6234,1004095,90
3414,1037731,100
14932,1044978,50
11017,1004878,100
1225,1020051,0
3597,1025776,38
1916,1043060,10
10560,1098109,100
15061,1012297,0
14336,1018587,90
8033,1007520,0
11572,1058980,37
11705,1029599,70
13925,1007329,0
9300,1045696,0
10453,1020778,90
1559,1045704,90
1594,1078363,0
15036,1000454,32
15598,1097991,100
2065,1019522,90
14926,1014221,30
4082,1038931,90
13082,1098799,100
10614,1026882,80
16396,1052069,90
15539,1098201,70
10653,1041557,90
4211,1037847,90
17069,1038083,0
1650,1098048,100
3024,1030683,90
17349,1098798,0
11520,1024265,0
2714,1019652,50
13131,1031507,0
10580,1024649,0
15197,1097613,100
12466,1023867,20
11444,1043454,100
3357,1013025,100
128,1099211,0
10918,1099097,50
15483,1000398,90
1667,1045696,90
5583,1017240,90
13498,1003522,30
17119,1016600,90
10988,1013191,0
11640,1097996,100
12954,1012271,90
15267,1098431,0
6101,1098798,100
13654,1006788,0
4857,1007340,0
13525,1003125,0
14099,1000412,100
1685,1021382,90
16874,1005547,50
2388,1014120,0
10651,1098057,87
8646,1021265,50
6342,1022601,0
9748,1006816,9
11357,1030760,90
140,1097995,20
11520,1028639,50
4395,1016249,0
1878,1021928,90
5048,1001649,90
9827,1003794,90
15767,1028153,90
3463,1008023,100
10114,1027741,100
8987,1017555,0
15158,1031494,0
11241,1013213,100
9448,1098209,100
704,1040692,100
11539,1009453,0
2663,1098006,68
2500,1011644,40
4543,1010309,100
607,1030879,100
2872,1000335,90
6816,1029424,30
16010,1034883,90
5435,1000905,90
16419,1008023,30
8702,1037731,0
317,1008975,70
9777,1052054,100
12369,1033785,0
7860,1027361,0
8208,1097498,60
4366,1097498,50
12492,1018205,96
11938,1009730,90
2280,1002434,90
9381,1015278,30
11723,1014291,0
9492,1005881,100
10226,1039081,0
15746,1065507,90
1145,1024565,90
4507,1010542,69
11968,1029314,100
15528,1098146,0
6144,1013414,50
1637,1048259,100
15578,1098349,70
8408,1026798,90
11711,1006316,30
5380,1015560,70
9617,1039473,0
5926,1098234,0
8225,1008492,100
7481,1045024,90
14526,1022226,70
10226,1009965,57
13622,1025681,0
16237,1008023,0
14805,1025115,70
11342,1021912,50
10745,1003550,100
10508,1046059,100
9814,1040071,90
8083,1044487,100
2641,1045704,90
15559,1098270,90
2118,1037847,80
3019,1099049,80
10436,1002280,60
15457,1001123,0
10151,1034904,30
16369,1004109,0
10859,1032861,90
9323,1017874,0
12696,1024629,90
3283,1012998,80
9503,1012011,90
15059,1000335,0
513,1021142,0
13456,1097351,0
6014,1098441,0
1132,1098588,0
4361,1043366,100
11236,1017274,80
14885,1098209,0
3343,1022226,90
1881,1042768,90
8713,1098798,0
13702,1099550,90
7009,1098381,0
13591,1040393,0
4551,1098048,0
12993,1023665,0
7715,1097585,0
6836,1040071,0
34,1020326,60
2974,1034047,0
1487,1009326,90
9208,1042768,100
10823,1016996,0
3176,1018276,0
3544,1013414,100
10759,1035474,0
8969,1033613,90
4789,1008330,0
13649,1098798,0
3772,1040742,90
15599,1045021,0
13247,1043104,80
495,1014252,90
130,1053438,85
12993,1098242,0
4150,1016663,0
11376,1021718,95
2108,1003242,90
9113,1025831,0
13619,1051852,50
3009,1043119,0
11206,1007098,90
11510,1005442,0
12787,1001624,44
10851,1045704,90
623,1012752,83
16049,1099217,0
5406,1014312,90
16807,1029737,90
15162,1008488,7
17338,1022226,100
8917,1000264,90
14963,1025501,70
8041,1019512,0
2974,1030879,0
11562,1018619,0
6020,1003722,90
13244,1099556,0
13906,1019456,60
2871,1098919,0
17349,1097439,2
5093,1100124,70
9398,1013565,50
3507,1026478,30
4657,1027516,0
7518,1042183,90
11101,1002202,90
12196,1098048,100
12993,1006175,20
11883,1024130,90
13160,1013354,90
7154,1029552,10
9226,1006978,90
2599,1049197,0
4532,1029630,87
12213,1003913,3
16353,1037698,90
8378,1027823,0
4990,1021186,60
13078,1048320,0
920,1019857,70
2418,1004976,90
17166,1098544,30
11500,1033451,50
36,1098461,86
1506,1041557,10
15171,1029910,0
10623,1045696,50
10806,1010620,100
4395,1038101,0
16282,1002652,70
5758,1006389,50
12817,1004524,100
12084,1015805,0
7278,1098213,20
14840,1007986,80
13632,1036157,80
12545,1000026,70
13093,1068844,90
17174,1007538,100
7603,1019134,90
4378,1008505,0
9093,1016885,0
17102,1099513,30
6702,1027386,20
8661,1000286,60
13287,1000398,90
15550,1024095,50
11593,1020524,30
4905,1034882,81
9887,1009545,0
2309,1026798,0
11648,1000335,90
13238,1098270,54
9344,1097504,100
13352,1034807,100
10095,1022226,72
1147,1034801,40
10580,1002428,0
6377,1037847,90
5248,1099096,0
16091,1044605,50
13619,1032499,50
10638,1098431,50
12993,1014343,0
4437,1045283,90
3312,1020323,70
10323,1004095,100
11108,1005807,90
2815,1013213,90
15844,1031044,90
13210,1098798,90
2787,1024095,80
9877,1045345,0
76,1083722,30
5967,1019522,90
3599,1099097,90
11812,1006316,10
2597,1006242,90
3176,1010065,0
413,1013354,90
5914,1014091,54
3000,1000454,90
9877,1097595,0
8245,1098798,30
2303,1008877,20
8214,1044366,10
12196,1022010,0
8614,1000276,90
6670,1012285,15
13131,1024006,0
63,1099108,0
1506,1002202,80
1118,1052234,100
16946,1037847,100
16685,1005513,0
16372,1020993,0
13791,1052200,100
7988,1014091,30
9665,1025801,90
17230,1030666,0
1141,1018249,0
9832,1014855,100
4971,1018350,30
2718,1025512,10
15162,1049197,4
11635,1006316,13
232,1018195,0
17373,1029239,30
652,1023229,0
11262,1098109,90
15972,1037847,90
6816,1008461,100
7740,1098209,50
15200,1002355,0
8987,1001137,50
13131,1024760,0
7601,1024844,0
14214,1045021,0
15724,1008702,0
3409,1044585,90
3897,1004459,50
1141,1036737,0
13255,1012903,90
4831,1040071,90
1465,1024882,0
9877,1009649,0
11872,1098109,0
8286,1010065,90
10349,1014733,90
5304,1021281,0
7521,1020326,100
11762,1021869,90
12344,1098336,79
5558,1014692,90
12588,1020524,90
12018,1009168,100
4361,1022114,100
11835,1034214,50
16611,1007532,20
1248,1026882,70
3176,1032135,100
10664,1000335,0
14961,1006625,30
8208,1021186,50
5439,1033451,50
7283,1078363,95
17467,1013104,0
4375,1022392,20
1977,1015725,100
13663,1000202,97
12466,1040219,30
4002,1015715,0
16466,1002280,90
7080,1028603,100
11780,1048666,0
4934,1014312,0
12402,1097613,90
10908,1027152,70
2741,1012752,90
15990,1097550,0
10226,1064325,0
12056,1026648,60
12127,1013492,88
12213,1097321,1
14963,1012395,0
13061,1005605,0
7064,1014091,90
13857,1053507,90
6295,1026260,90
12310,1026620,90
7458,1000335,100
16685,1012882,0
5759,1003229,8
3005,1064645,30
11642,1009496,0
11972,1052054,0
6096,1025831,70
1888,1042272,30
6243,1001925,90
313,1002990,90
8723,1017383,90
3052,1022226,70
3270,1032861,90
13916,1044366,100
12993,1034066,0
16221,1045525,0
4971,1012920,0
87,1098895,90
13525,1044871,90
11899,1006078,90
17290,1037847,100
13607,1013151,80
6608,1021142,90
7983,1032239,0
16039,1024549,0
16913,1099502,0
13567,1099097,90
6827,1037731,90
12173,1015272,50
11836,1009352,30
11883,1019522,90
8958,1046331,90
6107,1014678,90
1973,1045024,100
1440,1098799,70
358,1013414,100
14010,1014252,90
15253,1029489,100
13784,1027798,50
11957,1026260,100
12747,1022925,50
8783,1030666,50
13247,1100024,30
2674,1009496,0
5792,1098461,90
12800,1014312,255
6687,1017306,90
8513,1051565,100
2107,1000264,100
10077,1045696,90
1514,1098385,90
6490,1027798,20
13551,1013691,20
8060,1032444,0
11140,1005331,80
8122,1017559,85
1317,1023544,70
3308,1006055,50
13093,1048943,20
10759,1075452,0
1333,1037847,90
9807,1099378,100
15315,1044871,0
4395,1021818,0
16611,1048943,0
5616,1006078,90
10398,1011104,30
3145,1028255,0
14582,1007748,0
15716,1044486,90
11930,1019226,70
3548,1081608,70
11572,1026295,40
12980,1029929,0
15970,1028358,30
5364,1025005,70
9033,1027741,90
4375,1022096,30
1689,1026716,50
3268,1006242,0
16938,1026007,79
2303,1009545,50
16209,1017228,100
7025,1021623,70
17315,1024670,20
12925,1016600,90
8169,1019576,50
485,1021451,70
10647,1001925,0
10311,1028852,90
14736,1019547,90
10215,1099251,90
11140,1013691,70
14706,1007339,10
15247,1098324,10
67,1010309,100
16855,1002790,90
703,1043454,30
5926,1030879,90
5573,1041557,100
7981,1017228,30
106,1057060,97
11352,1064645,0
12846,1045744,0
2220,1099388,80
5733,1013714,0
11449,1028772,100
6292,1054004,0
937,1024111,90
13632,1038510,70
7615,1014426,30
5382,1049618,0
1399,1045525,100
2180,1023790,60
12182,1097585,90
5899,1003454,20
6042,1018252,50
9847,1099342,0
8736,1008413,79
12903,1097564,0
5723,1043718,90
9330,1024030,0
6537,1099220,0
3939,1005017,70
12213,1098868,1
15977,1026067,0
2370,1017979,0
5477,1042991,100
9476,1028635,0
6827,1045704,50
10365,1014635,90
450,1012011,90
15478,1099699,100
10807,1010244,0
2063,1007730,0
13592,1008877,90
6833,1004631,50
3950,1017324,0
1154,1040751,90
17046,1000529,0
3727,1004785,0
16369,1033414,0
7164,1099388,90
2220,1027978,90
7361,1015560,0
13923,1027187,0
7124,1025005,90
810,1030344,0
14729,1033404,0
4080,1098529,50
8572,1001182,0
10607,1092763,80
14141,1045696,30
3141,1036157,100
604,1014252,50
9937,1015272,90
7516,1089503,0
9330,1099511,0
2309,1028830,0
11139,1003533,0
6498,1097422,100
7079,1099272,0
3777,1037731,100
13872,1023965,30
51,1037847,90
13668,1033088,0
3888,1013012,90
10226,1018437,65
3192,1024670,0
12466,1098680,30
6395,1021815,30
12994,1027171,83
3950,1098587,0
12412,1016793,90
17425,1098109,87
17249,1013589,0
13678,1017274,87
9877,1025776,0
10019,1040692,90
15311,1031646,0
9706,1079828,70
652,1033802,0
10573,1048701,50
15599,1099266,0
5830,1006971,100
1007,1007467,60
11291,1006978,90
8121,1029832,50
14264,1021892,0
7413,1012011,90
5306,1025681,0
15470,1099049,100
16325,1098529,72
4881,1051800,90
7285,1000276,100
1257,1099064,100
16938,1029753,80
12019,1024130,70
15804,1009453,90
10311,1024111,90
1669,1012549,0
7278,1026490,10
5573,1025382,0
11221,1027496,90
10988,1098830,0
16922,1001624,100
14606,1009942,50
11074,1028955,90
4584,1019456,0
2309,1012948,0
14474,1082975,64
2370,1008543,0
16403,1020326,80
11610,1005605,70
12965,1013354,90
14258,1045597,100
8033,1010112,0
15172,1010722,70
6767,1042768,80
6201,1020524,90
2888,1020036,0
7681,1011104,90
9330,1008257,0
4203,1008023,100
5978,1036736,90
5207,1010106,0
8064,1100657,0
15319,1045525,90
10107,1042768,90
17019,1034904,90
12811,1098153,60
2096,1018138,0
15475,1007538,90
16455,1019857,100
12790,1029275,90
8705,1016600,90
3540,1098895,0
10280,1022226,90
2574,1044487,90
4373,1099015,0
15346,1031368,90
4026,1022601,50
425,1001925,90
8850,1030992,60
10288,1099378,100
659,1040071,100
8410,1019547,70
520,1099345,90
5894,1047261,0
11624,1019756,10
2500,1098757,50
11466,1025681,0
12466,1027731,40
11573,1020326,100
13350,1029711,0
11451,1027386,90
7365,1014091,0
10729,1049541,10
6587,1011100,100
7280,1098837,0
7897,1002217,90
13715,1029314,0
2513,1006316,70
6788,1013352,0
2726,1064645,85
7154,1045525,80
6263,1032861,92
15169,1019331,0
2479,1099550,100
12722,1005891,40
1506,1009965,70
10594,1053507,100
15697,1025522,70
10629,1002239,0
2512,1097498,0
11342,1039472,30
14999,1018130,43
1978,1016874,60
17467,1019522,60
12098,1026015,90
2881,1017511,90
4200,1101309,0
12749,1039071,0
14325,1052054,70
13600,1023356,90
3893,1098798,100
7283,1098461,100
4186,1044605,90
14474,1000721,40
15724,1026145,0
1486,1097613,70
3177,1022226,75
17179,1097906,0
8942,1001886,100
4424,1098921,0
10534,1099009,4
1853,1045024,70
484,1098099,30
9877,1012590,0
16623,1004078,70
8967,1030217,60
15105,1013697,0
6097,1010787,90
8369,1001925,80
3598,1022226,90
661,1004976,100
13672,1034904,100
6902,1027009,90
3158,1043454,0
1847,1026882,60
1206,1002815,100
3819,1022601,90
13448,1052234,0
4602,1039877,0
6717,1027798,80
7749,1001925,100
2465,1008023,30
12732,1009729,30
12732,1030710,20
3444,1098349,100
14805,1009352,50
227,1006078,90
11415,1014252,100
10226,1025382,0
6234,1053407,90
5614,1000125,90
1476,1027718,100
11101,1012395,93
13632,1024467,70
16409,1046785,31
3144,1000276,100
8311,1004963,30
15976,1010191,90
10398,1034904,70
9440,1097498,0
11984,1057119,0
213,1013735,90
10793,1030879,0
1997,1036157,100
15393,1097708,0
1110,1045525,30
2750,1097422,50
13245,1044980,0
7782,1005690,67
14460,1003229,90
2898,1024629,0
12619,1010787,96
7020,1054073,50
802,1021580,60
4514,1015424,90
12466,1012206,40
14598,1020993,87
9748,1028205,64
4387,1001925,90
4330,1099388,0
8447,1028255,50
2674,1018989,50
11711,1002202,0
7074,1030754,0
12850,1043253,90
13542,1013012,90
1137,1010722,90
9001,1001043,90
13280,1017157,50
4888,1010787,0
5001,1098669,30
14543,1041735,100
8192,1018570,50
16704,1020326,70
3456,1030756,0
13480,1099386,90
10102,1024759,80
9533,1030879,100
8455,1098771,98
1985,1005331,0
5494,1000412,50
10088,1017240,80
17021,1016419,60
7970,1010065,90
15120,1068848,90
620,1101283,0
2663,1070728,80
8924,1099502,50
5368,1043417,60
7025,1006067,10
12533,1025831,100
12288,1032861,90
6816,1006151,0
12096,1009184,100
7684,1017874,0
15774,1024844,70
7793,1053686,90
17464,1028153,90
17090,1098032,80
11541,1098048,90
13245,1097422,100
7915,1098650,90
14,1098799,90
9809,1013697,48
15923,1010542,70
13424,1047130,100
8825,1005605,20
11743,1029489,50
5418,1099316,70
12395,1040071,100
15739,1014343,0
3113,1004631,0
12765,1038931,0
2701,1007168,46
4789,1014472,0
15723,1034043,90
5627,1007098,90
572,1081608,89
7184,1040742,70
1247,1002960,90
14493,1043454,100
3875,1045704,90
14805,1002156,70
10936,1098488,0
3031,1007420,0
16580,1026015,90
353,1012012,90
10,1022226,30
3125,1008877,50
17247,1001700,0
5864,1022226,50
3847,1006978,52
7752,1033300,80
14081,1042679,0
14212,1014241,0
15871,1020983,50
7965,1052200,90
10792,1001180,0
13435,1099251,70
12259,1020326,20
4106,1014218,100
1575,1099015,100
14805,1018686,50
3652,1008916,100
16560,1098895,0
3821,1098109,100
8493,1010787,50
3176,1000163,0
2458,1053653,100
9921,1098798,0
3541,1015572,30
10587,1098153,50
2478,1001925,0
4915,1031091,80
10823,1006288,0
122,1001925,90
4361,1004095,80
6422,1021054,0
1660,1053653,70
9351,1036157,0
3373,1022809,100
11520,1039124,0
3842,1013213,57
623,1014091,0
15344,1030879,70
15539,1011512,50
958,1028746,80
11111,1044998,30
10159,1020326,100
14955,1018138,100
6755,1044605,90
8584,1037731,0
4702,1013354,0
8377,1097585,89
10802,1042272,100
16799,1053507,90
3719,1026970,0
16913,1099341,0
8378,1014547,0
13423,1014312,0
3538,1030710,90
12993,1041927,0
3340,1097438,1
2239,1007098,90
12819,1013649,0
2184,1000656,0
12542,1013213,90
2212,1044605,90
9336,1017031,90
13776,1022980,0
10034,1014635,90
4375,1066192,0
14907,1014188,100
16514,1018695,0
4090,1021527,70
1986,1053686,0
2545,1004078,100
1512,1010279,90
5007,1014731,81
16126,1044487,90
14507,1053507,90
14317,1029628,0
9594,1014635,90
5045,1015485,0
5186,1020859,0
6029,1009989,70
10907,1026260,90
2180,1059919,0
7231,1004853,30
16512,1045024,90
107,1045696,70
9764,1018620,0
1847,1020983,50
8743,1001073,90
11648,1020983,90
5016,1053407,100
7859,1014252,90
6855,1001925,90
15315,1050745,54
4414,1005663,80
5739,1027798,90
2406,1054073,97
13131,1033689,0
15738,1017874,100
10986,1044605,50
10196,1019547,0
8701,1099097,70
13622,1000335,30
5233,1006175,90
14598,1005073,99
11059,1022925,90
14378,1027598,0
16685,1019157,0
593,1097504,70
3312,1005938,90
8377,1054005,0
12996,1032861,80
14651,1002202,50
1641,1029812,0
5060,1017317,90
9639,1001641,0
17129,1020268,40
9145,1040219,90
11935,1042490,53
2281,1025213,0
12736,1042991,90
11352,1026856,0
13143,1009850,70
13493,1097439,100
13291,1097501,0
5689,1026260,90
454,1012285,80
3959,1099173,0
5385,1029753,30
11144,1005605,0
6388,1046331,50
9764,1008400,0
15387,1028400,100
2475,1002766,70
13414,1036740,70
11221,1001886,50
3950,1002582,0
10581,1000335,50
16011,1000335,90
12437,1031044,90
10713,1004785,0
13429,1006016,92
7063,1014635,80
2792,1018980,60
1364,1030760,70
12661,1043454,100
12671,1056756,0
14561,1027741,90
14983,1019576,0
5221,1001862,80
7008,1027798,0
16863,1097985,70
11520,1005881,0
14406,1097498,65
5642,1004522,0
9492,1020471,80
13893,1028073,90
6229,1025776,90
11000,1024820,0
11376,1007713,0
5602,1002582,70
12335,1026044,90
1527,1013025,90
13153,1002960,90
1488,1021826,0
17389,1026882,90
5080,1002434,90
10549,1013213,90
3414,1013354,50
13232,1048335,100
13921,1040071,50
13215,1016419,80
14663,1033451,90
2663,1044871,92
16652,1097498,100
3901,1049197,100
2500,1011529,50
5643,1098955,0
12607,1099097,36
14119,1018124,0
16761,1013438,0
12611,1033451,95
2342,1053407,90
811,1056457,0
14963,1031658,90
15758,1026500,0
17195,1027027,0
15374,1004995,100
13007,1002960,90
952,1003454,90
14429,1031573,100
4967,1019331,90
15578,1018686,50
3915,1026005,100
15514,1012395,100
12218,1004468,100
6892,1001925,30
10845,1099366,100
1305,1003454,90
5980,1048259,30
6029,1048320,0
14197,1002428,80
9450,1013111,90
13742,1016885,90
15732,1045438,57
1465,1030871,0
13838,1031102,0
14514,1027931,10
5643,1097972,0
9869,1099049,0
16909,1042183,90
10713,1006179,0
9286,1002511,0
9392,1036607,90
327,1065243,0
14157,1044998,100
4344,1045525,0
2082,1053653,30
7009,1008412,0
17249,1014091,30
12832,1034801,0
9848,1032152,100
16913,1045696,0
4656,1097463,0
2896,1015272,90
9976,1013213,100
5602,1006179,50
3414,1051852,40
297,1004421,0
17088,1065507,0
3502,1099256,100
350,1007039,100
16311,1013354,80
264,1007148,0
8687,1017480,92
15474,1021869,80
10422,1009545,90
4857,1008628,81
11864,1004095,0
4103,1098953,70
5789,1006316,90
14963,1053696,0
2539,1030760,43
2722,1030037,90
7413,1009400,90
7868,1024802,0
1747,1099220,90
4191,1097613,90
7475,1007610,100
2248,1098541,30
14963,1035724,0
5530,1098234,0
13208,1016885,90
3340,1053653,0
684,1045525,90
14703,1000125,90
3597,1011848,0
8247,1006577,100
5602,1033208,50
5713,1045525,0
12529,1098329,10
16819,1031503,0
7475,1022925,30
7280,1006316,50
14989,1012920,90
3750,1018587,30
3234,1053653,0
6153,1010797,90
15612,1024246,70
15156,1031044,90
6635,1019995,0
2665,1053349,100
9358,1020896,85
6342,1097985,90
5515,1026882,90
67,1098431,100
12508,1011117,60
13232,1012012,90
11857,1027111,80
1147,1064645,0
1488,1019547,80
2701,1017559,90
15162,1024489,10
267,1012152,100
13748,1052200,100
5474,1026581,90
894,1098595,87
5625,1052069,90
6755,1028679,26
10534,1012011,70
5895,1004468,30
752,1039031,90
14018,1030037,90
11376,1029833,0
3738,1099855,70
1529,1027386,90
8613,1098595,90
1347,1021451,80
8924,1099288,0
2542,1016776,60
17021,1078363,70
4395,1034003,0
4398,1040751,90
7964,1027978,90
4856,1004671,0
7266,1018401,0
15411,1014463,50
3901,1051787,90
11111,1098595,0
11503,1015454,30
14109,1009352,100
7266,1016852,0
6702,1017377,0
13467,1022601,90
15243,1002960,80
12872,1097613,90
16797,1015750,30
4429,1013354,100
15315,1023041,0
17090,1019134,70
12805,1022890,90
3414,1033943,70
10099,1024635,0
7740,1098680,60
10711,1027009,90
2281,1018623,10
14227,1005605,0
9298,1012809,0
8802,1018620,84
6101,1099173,90
5788,1003007,50
9364,1014463,40
4162,1042768,50
5258,1030666,0
14239,1098048,90
16690,1004500,100
17271,1010797,0
4929,1007098,100
5070,1019547,90
6790,1012012,100
2214,1098871,100
15162,1002716,7
16685,1004524,0
16718,1023239,85
7516,1098898,100
4673,1007723,90
5794,1045191,0
17201,1022925,0
17271,1002542,30
7118,1022226,50
13932,1033451,50
6420,1011131,90
11565,1053407,100
5347,1021142,90
9338,1025776,0
12570,1017555,90
6755,1023356,81
4733,1043051,100
17063,1041052,80
4382,1053507,30
3614,1052200,30
15546,1097460,0
9360,1012011,90
11193,1000335,30
17257,1052200,0
11216,1022262,0
16376,1028744,50
7352,1026260,90
2445,1017874,0
3999,1099097,90
2663,1021314,70
6377,1052054,90
8513,1003522,100
3463,1016600,100
9511,1022925,0
14257,1001400,0
13093,1008915,10
16172,1015560,0
6759,1040071,90
3270,1053507,90
15439,1020778,90
4900,1028255,70
13221,1098895,90
9196,1003099,75
10859,1029630,90
12714,1012011,0
15200,1007329,0
1630,1099048,0
14237,1019857,50
5596,1004976,90
4969,1044998,30
13144,1053686,60
11619,1048939,100
7999,1002389,0
11305,1022890,100
12311,1043454,0
15368,1081608,0
5565,1047778,90
5643,1054017,0
12466,1030639,80
14584,1029626,90
7011,1030879,70
17140,1033613,70
2476,1024882,0
8917,1024052,90
17027,1019578,0
14289,1041557,100
5802,1013025,90
15731,1019474,100
9616,1052054,80
9501,1015560,50
8396,1099378,90
15967,1078363,0
8060,1007275,0
3234,1003627,0
8378,1011894,0
11002,1013012,0
12148,1017874,90
12993,1030805,0
3182,1013072,90
6816,1009674,70
8482,1027798,90
13473,1039222,100
15123,1022707,90
12501,1020983,90
6768,1098262,0
7395,1044487,90
10502,1019658,100
9358,1048290,50
7779,1000398,90
14881,1045438,85
2516,1008877,90
17289,1034883,90
6258,1019067,90
3498,1034807,0
7979,1097463,100
11357,1070517,90
14840,1017819,100
2544,1098953,0
8871,1002045,0
16348,1006748,90
12243,1022980,90
7830,1001301,0
11510,1028251,0
7783,1001073,90
14237,1003485,0
14507,1022226,70
3456,1017717,0
11189,1004623,0
6956,1034801,0
9286,1005580,40
4378,1026716,20
12466,1037645,80
4401,1051689,0
10668,1034218,100
9286,1027772,0
2331,1030683,90
3848,1040071,255
10473,1003454,70
3619,1007331,9
989,1046331,90
14375,1006149,90
10332,1078363,50
8542,1040071,90
7803,1048902,100
17221,1043034,74
9877,1045711,0
742,1019753,30
13552,1026044,50
14337,1005605,90
2653,1013438,100
7282,1037731,70
5602,1043818,70
856,1097970,100
3425,1018587,90
3265,1026690,82
14408,1011928,50
13622,1030803,0
6530,1022226,90
3206,1009217,0
3073,1000335,30
13107,1098798,100
5306,1021286,0
313,1022136,0
6275,1027798,100
12031,1062238,70
7025,1004753,100
11305,1025892,90
4936,1001925,90
14744,1098085,6
12098,1018130,30
8607,1037490,90
220,1017240,90
84,1012752,30
327,1026063,0
7295,1031091,100
2714,1020926,0
1888,1004247,43
14284,1019512,100
10657,1030879,90
4876,1098180,0
5090,1045021,71
8214,1098353,40
5827,1000125,90
12056,1026764,70
1132,1051565,0
15871,1017989,30
2139,1099397,90
2650,1028073,90
11923,1062238,100
77,1013716,80
14897,1023542,70
12213,1012170,0
6166,1025801,60
15453,1041557,70
2148,1009692,0
4831,1018252,100
5458,1012012,50
4922,1005881,0
12680,1097579,70
10226,1012059,0
3433,1046029,100
8824,1058519,87
16621,1030710,50
3418,1089503,90
12550,1002960,100
